0 792174.26855365
0.000380952 792174.26855365
0.001047619 786359.802621365
0.001088435 783466.671439396
0.001170068 777230.320753325
0.00129932 765831.666287231
0.001340136 754114.508395994
0.001380952 745775.889858407
0.001421769 737061.888170077
0.001462585 714999.411916029
0.001510204 698725.14556493
0.00155102 685768.401609126
0.001571429 670077.589115394
0.001591837 575666.785658882
0.001632653 560029.201982162
0.001673469 523371.64463556
0.001687075 483062.424461192
0.001693878 439843.295192665
0.001707483 429709.309618562
0.001727891 405368.284659487
0.001748299 383757.358408076
0.001782313 334938.972400702
0.001802721 318290.859961118
0.001823129 299342.730276943
0.001836735 270003.905822186
0.001857143 255483.470382528
0.001877551 249376.880798928
0.001891156 210760.055721804
0.001911565 164433.919205946
0.001918367 151817.794179549
0.001938775 119163.517430782
0.001959184 95918.7142409076
0.001979592 72981.9520874137
0.002 52917.7964807593
0.002020408 36746.2306407346
0.002054422 27855.4526624606
0.002061224 26221.8855480108
0.002088435 24588.4939656049
0.002102041 23496.2887652003
0.002122449 23040.3190685904
0.002163265 22587.9528062028
0.002272109 23040.3190685904
0.002306122 25056.7556237762
0.002340136 25961.0200678689
0.002380952 27587.6190611355
0.002414966 34093.6533174688
0.00244898 42352.7721279842
0.002489796 51930.8298294314
0.002523809 60130.9645541163
0.002557823 74574.2161575103
0.002598639 85595.6567365469
0.002632653 98647.3644916184
0.002666667 105700.658795414
0.002707483 121271.623470999
0.002741497 140997.286268389
0.00277551 155345.798545286
0.002816326 169260.587943376
0.00285034 185693.246145663
0.002884354 199144.669911573
0.002918367 225762.755669141
0.002959184 242490.003109751
0.002993197 256231.725566763
0.003027211 271374.003392333
0.003068027 289702.711901355
0.003102041 310116.069804312
0.003136054 326641.663216126
0.003176871 349154.082451135
0.003210884 378314.708163845
0.003244898 413904.799756216
0.003285714 432008.089318543
0.003319728 463462.899771827
0.003353741 493607.462003211
0.003428571 536046.430789204
0.003537415 583067.493608852
0.003612245 615445.80039462
0.003680272 640842.18205938
0.003789116 673443.395093606
0.003897959 698725.14556493
0.004006803 719901.211971005
0.004115646 741637.009104805
0.004258503 758782.339974438
0.004367347 771512.497195939
0.00447619 781543.129256542
0.004585034 791688.300547404
0.004659864 797048.541738513
0.004768707 804902.333604927
0.004911565 809845.503341877
0.005095238 817810.250195767
0.005238095 825843.998598862
0.005421769 831407.516101597
0.005598639 833947.303368605
0.005891156 837004.091227259
0.007408163 837004.091227259
0.007591837 831407.516101597
0.007809524 823326.007541961
0.008020408 820814.79208651
0.008238095 817810.250195767
0.008455782 817810.250195767
0.008748299 812824.234384383
0.009217687 807370.584520774
0.009687075 801949.223614949
0.01044898 794120.832033169
0.010884354 786359.802621365
