trial,timepoints,vdcc_c0,vdcc_c1,vdcc_c2,vdcc_c3,vdcc_o,ca_sum,ca
1000.0,10.36,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.361,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.362,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.363,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.364,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.365,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.366,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.367,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.368,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.369,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.370000000000001,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.371,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.372,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.373,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.374,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.375,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.376,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.377,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.378,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.379,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.38,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.381,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.382,64.0,1.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.383000000000001,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.384,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.385,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.386000000000001,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.387,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.388,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.389,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.39,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.391,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.392,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.393,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.394,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.395,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.396,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.397,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.398,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.399000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.4,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.401,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.402000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.403,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.404,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.405,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.406,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.407,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.408,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.409,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.41,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.411,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.412,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.413,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.414,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.415000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.416,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.417,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.418000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.419,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.42,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.421,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.422,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.423,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.424,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.425,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.426,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.427,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.428,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.429,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.43,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.431000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.432,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.433,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.434000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.435,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.436,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.437,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.438,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.439,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.44,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.441,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.442,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.443,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.444,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.445,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.446,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.447000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.448,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.449,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.450000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.451,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.452,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.453,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.454,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.455,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.456,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.457,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.458,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.459,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.46,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.461,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.462,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.463000000000001,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.464,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.465,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.466000000000001,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.467,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.468,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.469,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.47,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.471,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.472,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.473,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.474,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.475,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.476,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.477,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.478,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.479000000000001,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.48,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.481,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.482000000000001,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.483,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.484,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.485,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.486,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.487,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.488,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.489,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.49,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.491,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.492,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.493,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.494,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.495000000000001,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.496,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.497,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.498,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.499,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.5,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.501,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.502,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.503,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.504,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.505,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.506,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.507,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.508000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.509,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.51,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.511000000000001,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.512,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.513,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.514,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.515,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.516,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.517,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.518,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.519,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.52,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.521,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.522,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.523,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.524000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.525,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.526,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.527000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.528,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.529,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.53,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.531,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.532,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.533,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.534,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.535,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.536,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.537,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.538,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.539,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.540000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.541,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.542,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.543000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.544,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.545,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.546,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.547,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.548,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.549,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.55,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.551,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.552,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.553,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.554,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.555,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.556000000000001,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.557,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.558,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.559000000000001,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.56,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.561,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.562,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.563,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.564,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.565,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.566,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.567,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.568,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.569,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.57,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.571,63.0,2.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.572000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.573,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.574,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.575000000000001,61.0,4.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.576,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.577,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.578,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.579,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.58,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.581,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.582,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.583,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.584,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.585,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.586,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.587,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.588000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.589,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.59,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.591000000000001,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.592,62.0,3.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.593,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.594,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.595,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.596,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.597,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.598,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.599,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.6,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.601,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.602,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.603,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.604000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.605,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.606,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.607000000000001,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.608,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.609,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.61,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.611,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.612,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.613,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.614,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.615,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.616,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.617,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.618,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.619,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.620000000000001,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.621,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.622,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.623000000000001,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.624,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.625,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.626,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.627,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.628,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.629,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.63,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.631,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.632,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.633000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.634,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.635,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.636000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.637,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.638,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.639,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.64,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.641,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.642,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.643,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.644,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.645,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.646,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.647,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.648,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.649000000000001,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.65,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.651,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.652000000000001,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.653,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.654,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.655,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.656,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.657,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.658,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.659,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.66,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.661,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.662,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.663,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.664,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.665000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.666,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.667,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.668000000000001,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.669,57.0,8.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.67,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.671,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.672,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.673,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.674,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.675,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.676,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.677,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.678,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.679,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.68,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.681000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.682,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.683,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.684000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.685,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.686,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.687,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.688,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.689,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.69,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.691,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.692,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.693,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.694,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.695,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.696,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.697000000000001,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.698,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.699,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.700000000000001,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.701,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.702,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.703,58.0,7.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.704,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.705,59.0,6.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.706,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.707,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.708,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.709,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.71,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.711,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.712,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.713000000000001,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.714,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.715,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.716000000000001,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.717,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.718,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.719,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.72,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
1000.0,10.721,60.0,5.0,0.0,0.0,0.0,4506.0,0.0
