ca 4875 1.66391454 0.0953065749 0.23692281 0 0 0
ca 3065 1.79478091 0.164398898 0.245910913 0 0 0
ca 735 1.56069384 0.136661345 0.231206713 0 0 0
ca 3419 1.46462931 0.0721785125 0.243390211 0 0 0
ca 3482 0.942212986 0.156660743 0.237416255 0 0 0
ca 4295 1.08103312 0.2388912 0.249508432 0 0 0
ca 782 1.41723287 0.0883348029 0.235265403 0 0 0
ca 1485 0.861487365 0.104672512 0.243235942 0 0 0
ca 4623 0.883451007 0.249148387 0.248127709 0 0 0
ca 4832 0.847286385 0.183567849 0.232782172 0 0 0
ca 2994 0.757119021 0.174742079 0.244405187 0 0 0
ca 2254 0.756905845 0.212872414 0.232676628 0 0 0
ca 1773 1.0243509 0.104404142 0.246520819 0 0 0
ca 4075 1.39324504 0.0508212326 0.238193852 0 0 0
ca 5220 0.871183071 0.0961435768 0.233838152 0 0 0
ca 3323 0.932658808 0.121963883 0.231332184 0 0 0
ca 2971 0.998910318 0.230925708 0.239642842 0 0 0
ca 4878 1.30458978 0.238622263 0.236713059 0 0 0
ca 4296 0.985082104 0.187945535 0.247403787 0 0 0
ca 1817 0.817082965 0.164856606 0.230239282 0 0 0
ca 1211 0.82853281 0.0714537383 0.23672568 0 0 0
ca 1468 0.81145438 0.12447381 0.236885953 0 0 0
ca 1345 0.754691084 0.207201053 0.248374711 0 0 0
ca 4539 1.15374673 0.0611276921 0.23853178 0 0 0
ca 874 0.814991312 0.0625692493 0.245474141 0 0 0
ca 90 1.23162519 0.0824297514 0.244945384 0 0 0
ca 3974 1.2014615 0.197842397 0.249148504 0 0 0
ca 2816 1.16740423 0.068199579 0.238942758 0 0 0
ca 3715 0.753470197 0.144127092 0.242939132 0 0 0
ca 3958 0.341337915 0.241177758 0.247518119 0 0 0
ca 612 0.236393639 0.148914953 0.243059705 0 0 0
ca 4256 0.468705774 0.22370317 0.237372187 0 0 0
ca 1893 0.73333579 0.0637914767 0.248898132 0 0 0
ca 3956 0.294320654 0.208126985 0.232612683 0 0 0
ca 3470 0.290581361 0.155968193 0.241598796 0 0 0
ca 1358 0.205948055 0.0814753859 0.244951119 0 0 0
ca 3039 0.332295808 0.123863975 0.241777705 0 0 0
ca 3149 0.076769803 0.175278195 0.231897902 0 0 0
ca 3303 0.130671737 0.246889751 0.24518184 0 0 0
ca 3873 0.526704993 0.2116729 0.237232647 0 0 0
ca 2327 0.560918928 0.21414915 0.231804179 0 0 0
ca 2708 0.340523091 0.193157455 0.235475966 0 0 0
ca 2353 0.487236646 0.186309468 0.230822396 0 0 0
ca 2876 0.114288789 0.197352973 0.239824166 0 0 0
ca 4897 0.0618565337 0.172632777 0.232099332 0 0 0
ca 2093 0.288120128 0.204990541 0.249248209 0 0 0
ca 3742 0.687440445 0.112461764 0.239523675 0 0 0
ca 1138 0.540412978 0.104013163 0.249772039 0 0 0
ca 3506 0.502779623 0.211731915 0.24589186 0 0 0
ca 2088 0.687788705 0.185303826 0.242394982 0 0 0
ca 4282 0.242570696 0.134032322 0.237219408 0 0 0
ca 1353 0.264457002 0.19344581 0.244094242 0 0 0
ca 2387 0.146703037 0.204369633 0.244730192 0 0 0
ca 2358 0.325125262 0.139593769 0.232440974 0 0 0
ca 3326 0.428941885 0.117214961 0.235167722 0 0 0
ca 4495 0.0528928483 0.0597804995 0.23654368 0 0 0
ca 2908 0.670894902 0.216623193 0.247188187 0 0 0
ca 3260 0.391890453 0.093065369 0.24844291 0 0 0
ca 4576 -0.474467567 0.0978783414 0.239917288 0 0 0
ca 3188 -0.152428979 0.115265488 0.245353127 0 0 0
ca 3546 -0.16395062 0.0804669264 0.244473536 0 0 0
ca 3870 -0.245103096 0.151816142 0.232416107 0 0 0
ca 3567 -0.253757376 0.182369514 0.235653515 0 0 0
ca 261 -0.155966628 0.109564184 0.245195259 0 0 0
ca 5056 -0.116581307 0.121392343 0.236020807 0 0 0
ca 1319 -0.4730834 0.205950332 0.243144564 0 0 0
ca 1060 -0.116504077 0.225798792 0.234601588 0 0 0
ca 871 -0.323097923 0.188069968 0.234028912 0 0 0
ca 4089 -0.00545583022 0.23724169 0.248751428 0 0 0
ca 1475 -0.213088378 0.126093256 0.241059321 0 0 0
ca 3003 -0.272264002 0.147635269 0.249087521 0 0 0
ca 4267 0.0374385356 0.15484243 0.235372345 0 0 0
ca 695 -0.488592372 0.115299094 0.240472533 0 0 0
ca 391 -0.322036791 0.101455379 0.246559906 0 0 0
ca 0 -0.381103371 0.0740826821 0.248772159 0 0 0
ca 146 -0.422247311 0.203452112 0.247200917 0 0 0
ca 2240 0.00870365854 0.159399069 0.23756556 0 0 0
ca 79 -0.257152849 0.158762436 0.234650162 0 0 0
ca 2509 0.00627402577 0.14390036 0.237560577 0 0 0
ca 4912 -0.390486577 0.0501638571 0.240379429 0 0 0
ca 4650 -0.00382226666 0.192085299 0.234065513 0 0 0
ca 2790 -0.363665966 0.114744264 0.239171291 0 0 0
ca 1552 -0.152430736 0.0976693178 0.235598136 0 0 0
ca 4466 -0.0854086563 0.0624540455 0.238249966 0 0 0
ca 3325 -0.701680816 0.215740412 0.245395818 0 0 0
ca 657 -1.1662568 0.20601751 0.248123851 0 0 0
ca 3509 1.90842747 -0.129564766 0.245928986 0 0 0
ca 2486 1.49334058 -0.110340029 0.23673756 0 0 0
ca 893 1.55271114 -0.140386349 0.232925042 0 0 0
ca 4946 1.50053859 -0.18944738 0.232386131 0 0 0
ca 52 1.35422592 0.000454764899 0.247794465 0 0 0
ca 3550 1.31397425 -0.0833648109 0.245861133 0 0 0
ca 3034 1.15897217 -0.038723782 0.242691126 0 0 0
ca 2785 0.870697456 -0.167791804 0.234845571 0 0 0
ca 5065 1.01585354 -0.10522636 0.230722277 0 0 0
ca 2472 1.23782809 -0.124491406 0.242866518 0 0 0
ca 1062 0.775699254 -0.0320719168 0.240132081 0 0 0
ca 4334 1.19813139 -0.166597064 0.234626999 0 0 0
ca 3274 0.959984432 -0.00585988005 0.240114571 0 0 0
ca 2773 0.841141214 -0.0415063049 0.242170851 0 0 0
ca 3355 1.27598033 -0.0177725425 0.233626912 0 0 0
ca 5023 1.44505311 -0.188416636 0.247186394 0 0 0
ca 4293 1.34052536 0.00432533576 0.233898809 0 0 0
ca 3078 0.918288706 -0.13865286 0.245919465 0 0 0
ca 127 0.851753121 -0.147137753 0.2387436 0 0 0
ca 3830 1.13792215 -0.207234541 0.230335197 0 0 0
ca 801 1.21437464 -0.233552393 0.233220502 0 0 0
ca 3695 0.973477396 -0.0887291782 0.230974981 0 0 0
ca 1812 0.976608521 -0.0169492826 0.244409973 0 0 0
ca 4641 0.853683428 -0.0380237235 0.240758377 0 0 0
ca 3380 1.02217122 0.0115102227 0.234284788 0 0 0
ca 2743 1.11754044 -0.131992337 0.238913823 0 0 0
ca 46 1.00121208 0.0452314977 0.233300223 0 0 0
ca 4547 1.41483029 -0.0705994184 0.230808868 0 0 0
ca 1618 0.835230174 -0.0399402575 0.230411478 0 0 0
ca 4763 0.992828865 -0.047007575 0.23390334 0 0 0
ca 1524 0.899267726 0.0244781352 0.233025152 0 0 0
ca 2420 0.314828788 0.0331610303 0.247703893 0 0 0
ca 1650 0.347763564 -0.160372183 0.246182377 0 0 0
ca 5083 0.141901075 -0.229311204 0.246089535 0 0 0
ca 884 0.192051452 -0.0967725768 0.244473375 0 0 0
ca 2560 0.353528255 0.0357515719 0.244187244 0 0 0
ca 3910 0.280976912 -0.129182148 0.249041336 0 0 0
ca 4123 0.537898454 -0.0532200789 0.243823032 0 0 0
